0.3909,0.0452,0.858,0.028,1.9628
0.3981,0.1049,0.840,0.027,1.891962
0.3990,0.0776,0.843,0.027,1.895683
0.4008,0.1380,0.850,0.028,1.860648
0.4049,0.0899,0.993,0.033,1.850478
0.4052,0.0837,0.857,0.028,1.849547
0.4099,0.0993,0.789,0.026,1.814875
0.4110,0.1837,0.820,0.027,1.812797
0.4130,0.0375,0.977,0.027,1.774906
0.4209,0.1096,0.988,0.034,1.745923
0.4221,0.0397,0.878,0.022,1.713913
0.4261,0.1297,0.871,0.028,1.718212
0.4271,0.1554,0.821,0.028,1.720971
0.4323,0.1237,0.835,0.028,1.684592
0.4331,0.0519,0.956,0.030,1.655943
0.4331,0.0949,0.858,0.028,1.674927
0.4351,0.1602,1.042,0.035,1.686732
0.4352,0.1175,0.804,0.027,1.668085
0.4356,0.0676,0.865,0.028,1.651105
0.4371,0.0832,0.817,0.021,1.649346
0.4400,0.0411,0.873,0.045,1.608279
0.4439,0.0468,0.991,0.033,1.591681
0.4441,0.0559,0.878,0.025,1.596877
0.4479,0.1436,0.664,0.023,1.618952
0.4479,0.0476,1.002,0.032,1.571428
0.4480,0.0848,0.948,0.030,1.591865
0.4511,0.0555,0.924,0.032,1.560291
0.4550,0.0527,0.847,0.028,1.539312
0.4581,0.0843,0.836,0.028,1.541881
0.4591,0.0743,0.906,0.027,1.531989
0.4599,0.0857,0.815,0.027,1.534099
0.4600,0.0835,0.810,0.026,1.532526
0.4600,0.0862,0.877,0.029,1.533881
0.4624,0.0538,0.883,0.028,1.505156
0.4631,0.0675,0.909,0.028,1.509583
0.4660,0.1028,0.833,0.028,1.515345
0.4691,0.0713,1.049,0.028,1.484716
0.4700,0.2699,0.855,0.028,1.744567
0.4708,0.1349,0.863,0.030,1.517889
0.4709,0.1046,0.868,0.028,1.495454
0.4730,0.0932,0.732,0.041,1.479932
0.4739,0.0926,0.876,0.032,1.475809
0.4791,0.0620,1.107,0.028,1.437642
0.4812,0.0683,0.829,0.028,1.432388
0.4869,0.0537,0.939,0.031,1.403528
0.4910,0.0520,0.778,0.022,1.387703
0.4910,0.1039,0.908,0.028,1.416417
0.4940,0.0869,0.860,0.029,1.393802
0.4958,0.1132,0.756,0.025,1.407058
0.4970,0.0683,0.956,0.031,1.372738
0.4998,0.0842,0.883,0.026,1.371454
0.5021,0.1832,0.886,0.030,1.482986
0.5041,0.0481,0.863,0.023,1.340881
0.5058,0.0469,0.886,0.028,1.33497
0.5171,0.0965,1.133,0.038,1.323581
0.5179,0.1263,0.820,0.025,1.351966
0.5258,0.0370,0.925,0.031,1.270731
0.5280,0.1229,0.853,0.026,1.32018
0.5291,0.0430,0.942,0.032,1.262544
0.5321,0.0624,0.875,0.024,1.259594
0.5398,0.2047,0.835,0.028,1.444548
0.5401,0.0396,0.980,0.029,1.231364
0.5432,0.1094,0.865,0.023,1.265272
0.5448,0.0428,0.946,0.018,1.219924
0.5455,0.1040,0.849,0.027,1.253632
0.5459,0.0598,0.917,0.025,1.221901
0.5509,0.1192,0.817,0.027,1.26011
0.5511,0.0652,0.999,0.033,1.210943
0.5521,0.0660,0.836,0.038,1.208841
0.5530,0.1045,0.819,0.040,1.236779
0.5541,0.0886,0.813,0.019,1.218395
0.5550,0.0382,0.940,0.021,1.193363
0.5571,0.0532,0.774,0.042,1.192294
0.5591,0.1334,0.837,0.019,1.264859
0.5658,0.1670,0.862,0.035,1.316777
0.5700,0.0397,0.839,0.027,1.15953
0.5705,0.0678,0.972,0.021,1.167748
0.5709,0.0787,0.856,0.023,1.173762
0.5730,0.0838,0.934,0.022,1.173554
0.5770,0.0587,0.942,0.031,1.149954
0.5771,0.0703,0.821,0.027,1.155497
0.5788,0.1495,0.780,0.027,1.260659
0.5799,0.1197,0.792,0.025,1.205275
0.5800,0.1106,0.824,0.027,1.191374
0.5809,0.0819,0.884,0.028,1.1566
0.5821,0.1538,0.938,0.071,1.264589
0.5840,0.0655,0.934,0.031,1.139153
0.5845,0.1052,0.734,0.043,1.176273
0.5861,0.0949,0.873,0.032,1.160537
0.5869,0.0919,0.807,0.041,1.155745
0.5871,0.1168,0.887,0.032,1.189209
0.5901,0.0858,0.763,0.025,1.143822
0.5901,0.1096,1.257,0.110,1.173588
0.5918,0.1154,0.906,0.027,1.179934
0.5929,0.0808,0.845,0.028,1.134261
0.5939,0.0708,0.867,0.028,1.12434
0.5949,0.1247,0.925,0.027,1.191127
0.5950,0.0697,0.866,0.029,1.12165
0.5991,0.1235,0.978,0.033,1.183468
0.6000,0.0602,1.035,0.025,1.107083
0.6000,0.1346,1.007,0.033,1.202816
0.6009,0.1545,0.843,0.039,1.242518
0.6011,0.1155,0.900,0.030,1.167241
0.6019,0.1131,0.974,0.032,1.162289
0.6040,0.2124,0.871,0.029,1.379576
0.6050,0.0653,1.012,0.034,1.10192
0.6070,0.0757,0.865,0.025,1.107222
0.6089,0.1871,0.943,0.031,1.31076
0.6100,0.0602,0.830,0.028,1.090628
0.6109,0.0583,0.980,0.028,1.088054
0.6119,0.1176,0.847,0.028,1.157825
0.6130,0.0463,0.918,0.031,1.078947
0.6130,0.0736,0.885,0.029,1.0966
0.6151,0.1001,0.901,0.029,1.12599
0.6229,0.0647,0.909,0.028,1.075242
0.6239,0.2194,1.075,0.036,1.384334
0.6242,0.0842,0.805,0.026,1.094003
0.6249,0.0841,0.867,0.019,1.093098
0.6250,0.0915,0.897,0.029,1.102754
0.6251,0.0942,1.005,0.033,1.10647
0.6270,0.0685,0.833,0.023,1.07345
0.6271,0.0801,0.910,0.030,1.085786
0.6320,0.0853,1.176,0.040,1.087244
0.6330,0.1218,0.817,0.027,1.146278
0.6330,0.0634,0.949,0.031,1.061542
0.6352,0.0641,0.923,0.028,1.059684
0.6399,0.0510,0.841,0.028,1.043261
0.6401,0.0416,0.914,0.021,1.03707
0.6431,0.0643,0.895,0.028,1.051611
0.6472,0.1043,0.959,0.031,1.104992
0.6489,0.0826,0.898,0.030,1.06942
0.6489,0.0859,1.051,0.028,1.074206
0.6489,0.1180,0.797,0.055,1.129433
0.6501,0.1401,0.840,0.028,1.174778
0.6540,0.0540,0.897,0.029,1.031207
0.6541,0.0636,0.939,0.030,1.041216
0.6551,0.0786,0.794,0.026,1.059714
0.6560,0.0695,0.881,0.027,1.046948
0.6560,0.1309,0.913,0.030,1.152925
0.6581,0.0836,0.868,0.029,1.065342
0.6600,0.1649,0.930,0.032,1.229833
0.6611,0.1346,0.875,0.027,1.159563
0.6611,0.0631,0.875,0.026,1.035673
0.6619,0.0642,1.029,0.034,1.036513
0.6660,0.1359,0.829,0.025,1.161586
0.6680,0.1298,0.806,0.027,1.148105
0.6680,0.0785,0.920,0.031,1.053288
0.6681,0.1271,0.842,0.028,1.142341
0.6691,0.1057,1.008,0.025,1.09934
0.6721,0.0857,1.014,0.032,1.063467
0.6729,0.0481,0.814,0.022,1.011595
0.6739,0.0634,0.957,0.029,1.029574
0.6750,0.1844,0.926,0.031,1.278246
0.6769,0.1132,0.780,0.027,1.113203
0.6771,0.1236,1.097,0.033,1.134561
0.6790,0.0884,0.844,0.028,1.066962
0.6798,0.0740,0.893,0.030,1.043346
0.6811,0.0848,0.915,0.030,1.060686
0.6820,0.0824,0.866,0.026,1.056611
0.6839,0.0510,1.037,0.032,1.010515
0.6860,0.2683,0.837,0.026,1.514331
0.6861,0.0770,0.905,0.026,1.047618
0.6889,0.0504,0.887,0.027,1.008795
0.6899,0.1051,0.798,0.026,1.09849
0.6919,0.1043,1.033,0.033,1.097378
0.6930,0.0854,0.890,0.028,1.06253
0.6960,0.0530,1.135,0.019,1.011986
0.6960,0.0496,0.886,0.025,1.00745
0.6968,0.1593,0.847,0.029,1.220289
0.6970,0.0563,1.076,0.030,1.016663
0.7020,0.0945,0.856,0.028,1.081879
0.7021,0.1003,0.865,0.027,1.093016
0.7030,0.1179,0.834,0.029,1.129021
0.7031,0.1701,0.938,0.031,1.249648
0.7091,0.0984,0.889,0.028,1.092824
0.7100,0.0414,0.874,0.027,1
0.7109,0.1635,0.815,0.027,1.237584
0.7120,0.0821,0.836,0.020,1.064062
0.7120,0.0867,0.883,0.010,1.072425
0.7141,0.0626,1.064,0.035,1.032255
0.7149,0.1371,0.873,0.030,1.178004
0.7150,0.1249,0.743,0.026,1.151061
0.7161,0.1133,0.879,0.029,1.127257
0.7191,0.0975,0.863,0.028,1.097788
0.7199,0.0919,0.860,0.027,1.087658
0.7201,0.1403,1.167,0.041,1.189112
0.7209,0.0560,0.998,0.023,1.026629
0.7211,0.0583,1.002,0.036,1.030297
0.7231,0.0550,0.809,0.027,1.026873
0.7232,0.0679,1.467,0.049,1.04742
0.7251,0.0711,0.887,0.025,1.054464
0.7260,0.0640,0.868,0.026,1.043465
0.7270,0.1581,0.938,0.030,1.236428
0.7280,0.1162,1.186,0.042,1.143273
0.7311,0.0483,0.825,0.027,1.024725
0.7315,0.0958,0.869,0.030,1.105767
0.7340,0.1435,0.831,0.021,1.208954
0.7360,0.0992,0.887,0.027,1.11729
0.7370,0.0748,0.868,0.029,1.073314
0.7420,0.1289,0.767,0.023,1.185426
0.7430,0.0511,0.945,0.026,1.043568
0.7441,0.0388,0.917,0.027,1.029392
0.7460,0.0702,0.784,0.025,1.07743
0.7460,0.0582,0.798,0.031,1.058346
0.7469,0.2095,1.045,0.032,1.385329
0.7469,0.2314,0.841,0.028,1.444205
0.7470,0.1589,0.833,0.027,1.259126
0.7478,0.1028,0.988,0.034,1.139312
0.7489,0.0762,0.824,0.025,1.091891
0.7491,0.0545,1.031,0.034,1.057723
0.7531,0.0520,0.801,0.027,1.060959
0.7540,0.0826,0.963,0.029,1.111039
0.7580,0.0378,0.958,0.029,1.053053
0.7580,0.0909,0.974,0.032,1.13253
0.7580,0.1038,0.819,0.017,1.156683
0.7581,0.0792,0.921,0.020,1.112056
0.7591,0.1861,0.821,0.027,1.339977
0.7611,0.1475,0.926,0.031,1.25214
0.7619,0.1549,0.936,0.034,1.26994
0.7621,0.1841,0.942,0.025,1.339081
0.7639,0.1268,0.962,0.033,1.212203
0.7641,0.0630,0.888,0.026,1.097522
0.7641,0.0808,0.875,0.037,1.125743
0.7660,0.1156,0.985,0.031,1.193201
0.7689,0.1071,0.995,0.037,1.182036
0.7699,0.0725,0.817,0.026,1.123985
0.7700,0.1066,1.012,0.034,1.183163
0.7710,0.1828,0.774,0.044,1.34878
0.7721,0.0835,0.906,0.028,1.146323
0.7730,0.0914,0.821,0.024,1.161604
0.7731,0.2074,0.846,0.028,1.412605
0.7771,0.1578,0.928,0.031,1.301045
0.7811,0.1098,1.036,0.062,1.211535
0.7830,0.0948,1.204,0.040,1.189349
0.7864,0.1668,0.793,0.076,1.33786
0.7881,0.0579,0.878,0.029,1.149452
0.7890,0.1144,0.883,0.028,1.237471
0.7891,0.1980,0.922,0.054,1.414876
0.7919,0.2221,0.818,0.027,1.478994
0.7931,0.0989,0.945,0.030,1.220703
0.7950,0.1988,0.772,0.026,1.42735
0.7951,0.0579,1.305,0.044,1.170408
0.7959,0.0898,0.898,0.028,1.213836
0.7961,0.1001,0.897,0.028,1.230398
0.7981,0.0428,0.899,0.027,1.166943
0.8000,0.0699,0.831,0.025,1.199012
0.8000,0.0857,0.910,0.026,1.219419
0.8080,0.1367,0.727,0.054,1.324204
0.8090,0.1420,0.667,0.011,1.336499
0.8090,0.1209,0.875,0.027,1.299218
0.8100,0.0879,0.835,0.025,1.252747
0.8100,0.0417,1.285,0.044,1.209882
0.8119,0.0680,0.870,0.026,1.236556
0.8161,0.1443,0.917,0.082,1.359181
0.8171,0.0776,0.824,0.025,1.264617
0.8190,0.0888,0.981,0.034,1.283645
0.8200,0.0446,1.084,0.037,1.251993
0.8200,0.2128,0.921,0.056,1.510216
0.8213,0.1722,1.070,0.020,1.425798
0.8220,0.1266,0.917,0.030,1.345893
0.8248,0.1450,0.977,0.032,1.384514
0.8260,0.1146,0.941,0.032,1.34052
0.8261,0.1315,0.899,0.028,1.366079
0.8262,0.1164,0.959,0.033,1.343716
0.8299,0.1149,0.892,0.028,1.353917
0.8301,0.0889,0.873,0.046,1.323979
0.8320,0.2422,0.998,0.034,1.605346
0.8360,0.0782,0.890,0.027,1.338512
0.8377,0.1549,0.928,0.073,1.439583
0.8380,0.1140,0.911,0.029,1.381175
0.8381,0.0346,1.007,0.049,1.33431
0.8381,0.0981,0.873,0.023,1.363951
0.8430,0.1575,0.964,0.064,1.460364
0.8482,0.0974,0.809,0.027,1.40454
0.8490,0.0612,0.903,0.017,1.39162
0.8510,0.2341,0.949,0.031,1.631323
0.8531,0.1157,0.831,0.025,1.441209
0.8571,0.1353,0.756,0.025,1.478279
0.8581,0.0866,0.890,0.030,1.443052
0.8599,0.4068,0.816,0.027,2.105549
0.8599,0.0784,1.002,0.033,1.449566
0.8599,0.0815,0.920,0.029,1.450264
0.8620,0.0785,0.972,0.032,1.460355
0.8621,0.2141,0.900,0.033,1.619996
0.8640,0.1607,0.990,0.031,1.53656
0.8640,0.1241,1.061,0.031,1.49455
0.8720,0.1581,0.817,0.025,1.563335
0.8730,0.1105,1.040,0.033,1.525902
0.8750,0.2042,0.973,0.033,1.642088
0.8781,0.1252,0.911,0.028,1.558538
0.8791,0.1019,0.847,0.019,1.553759
0.8840,0.0880,0.849,0.015,1.580902
0.8851,0.2825,0.986,0.033,1.828977
0.8859,0.1769,1.034,0.043,1.641058
0.8981,0.1312,1.266,0.040,1.660807
0.9006,0.2274,0.899,0.029,1.768907
0.9020,0.1160,1.132,0.030,1.68103
0.9031,0.0923,0.939,0.025,1.696629
0.9060,0.0703,0.883,0.030,1.735489
0.9060,0.0713,1.044,0.033,1.73444
0.9070,0.1860,0.883,0.028,1.739163
0.9089,0.1038,0.936,0.029,1.727221
0.9091,0.0623,0.945,0.079,1.767342
0.9099,0.2857,0.782,0.069,1.907647
0.9110,0.1358,0.891,0.047,1.731609
0.9120,0.2256,0.883,0.069,1.808425
0.9122,0.1274,0.851,0.028,1.738969
0.9129,0.1853,0.847,0.028,1.76482
0.9161,0.1976,0.964,0.059,1.790756
0.9191,0.2811,0.992,0.031,1.9278
0.9199,0.1092,0.966,0.031,1.795894
0.9201,0.1573,0.976,0.030,1.784656
0.9220,0.1202,1.104,0.035,1.802192
0.9231,0.0820,0.963,0.041,1.848892
0.9240,0.2487,0.801,0.027,1.888792
0.9250,0.0883,0.741,0.024,1.854856
0.9261,0.1585,0.844,0.030,1.817708
0.9329,0.0672,0.928,0.029,1.951745
0.9330,0.1336,0.965,0.048,1.8655
0.9360,0.0748,0.939,0.024,1.96504
0.9479,0.3258,0.990,0.030,2.110777
0.9540,0.2265,1.039,0.026,1.992225
0.9540,0.1842,0.883,0.024,1.977479
0.9611,0.1821,1.081,0.081,2.020639
0.9621,0.1090,1.002,0.062,2.12138
0.9630,0.2544,1.029,0.028,2.059288
0.9631,0.2077,1.104,0.094,2.030755
0.9720,0.0996,0.908,0.030,2.236057
0.9721,0.1926,0.944,0.031,2.085323
0.9750,0.0638,0.907,0.033,2.368155
0.9779,0.1696,0.839,0.041,2.142085
0.9879,0.1736,0.771,0.026,2.210562
0.9889,0.2141,0.970,0.035,2.182649
0.9900,0.1637,1.078,0.035,2.242545
0.9920,0.1020,1.079,0.017,2.431581
1.0039,0.1116,0.897,0.027,2.524554
1.0070,0.2139,0.987,0.035,2.301772
1.0099,0.1018,0.941,0.029,2.63347
1.0139,0.2340,1.125,0.067,2.333715
1.0151,0.1615,0.962,0.032,2.4639
1.0179,0.2231,1.101,0.042,2.369128
1.0380,0.0740,1.212,0.019,3.139037
1.0480,0.1310,0.862,0.030,2.956673
1.0510,0.1150,0.916,0.015,3.092351
1.0520,0.2943,0.988,0.032,2.554172
1.0709,0.4312,0.823,0.028,2.761784
1.0711,0.1900,0.987,0.033,2.925533
1.0820,0.1300,1.076,0.018,3.443207
1.0859,0.0866,0.992,0.028,3.844588
1.0889,0.1516,0.866,0.022,3.382022
1.0910,0.2711,0.929,0.079,2.85406
1.1010,0.2050,0.751,0.013,3.192483
1.1021,0.1700,0.952,0.033,3.434798
1.1091,0.2763,0.883,0.030,2.995053
1.1201,0.2316,0.884,0.029,3.273332
1.1242,0.2035,0.990,0.034,3.496953
1.1269,0.1336,1.262,0.041,4.182604
1.1530,0.1920,1.878,0.031,4.030187
1.1541,0.2566,0.934,0.031,3.534103
1.1699,0.1392,0.769,0.107,5.018761
1.1820,0.0870,0.720,0.011,5.988839
1.1820,0.2467,0.776,0.025,3.970791
1.1891,0.1586,1.005,0.034,5.183115
1.2006,0.0843,0.995,0.021,6.552654
1.2170,0.1440,0.689,0.011,6.15355
1.2470,0.1970,0.855,0.014,5.944001
1.2561,0.4340,0.829,0.025,3.873009
1.2671,0.1900,0.965,0.032,6.661266
1.3240,0.2295,1.304,0.044,7.400016
1.3500,0.1960,0.708,0.012,9.487541
1.3730,0.2750,0.643,0.011,7.627768
1.3880,0.2430,0.790,0.013,9.246404
1.5090,0.2370,0.536,0.009,16.153312
1.5800,0.2300,0.693,0.012,22.592057
1.5940,0.3000,0.735,0.014,16.884495
1.7330,0.4009,0.929,0.033,17.119219
1.7810,0.3470,0.996,0.016,27.234941
1.8210,0.2810,1.290,0.021,43.645878
,,,,
,,,,
,,,,
